	company.value	companyLabel.xml:lang	companyLabel.value	name.xml:lang	name.value	starttime.value	endtime.value
4007	http://www.wikidata.org/entity/Q11283172	en	Asahi Shoes	ja	アサヒシューズ株式会社	2017-04-01T00:00:00Z	
4008	http://www.wikidata.org/entity/Q11345117	en	yamagiwa soft	ja	株式会社デジタルコミュニケーション	1989-05-18T00:00:00Z	1997-03-31T00:00:00Z
4009	http://www.wikidata.org/entity/Q11345117	en	yamagiwa soft	ja	ソフマップソフト株式会社	2002-07-12T00:00:00Z	2007-06-01T00:00:00Z
4010	http://www.wikidata.org/entity/Q11345117	en	yamagiwa soft	ja	ソフマップクレジット株式会社	1997-04-01T00:00:00Z	2002-07-11T00:00:00Z
4011	http://www.wikidata.org/entity/Q11292159	en	ONODEN	ja	株式会社オノデン	1975-09-21T00:00:00Z	
4012	http://www.wikidata.org/entity/Q11292159	en	ONODEN	ja	株式会社小野電業社	1951-06-30T00:00:00Z	1975-09-20T00:00:00Z
4013	http://www.wikidata.org/entity/Q11292159	en	ONODEN	en	Onoden Co.,Ltd.	1975-09-21T00:00:00Z	
4014	http://www.wikidata.org/entity/Q11242714	en	SCSK Corporation	en	SCSK Corporation	2011-10-01T00:00:00Z	
4015	http://www.wikidata.org/entity/Q11242714	en	SCSK Corporation	en	CSK Corporation	1968-01-01T00:00:00Z	2011-10-01T00:00:00Z
4016	http://www.wikidata.org/entity/Q12058918	en	Thomayer Hospital	cs	Fakultní Thomayerova nemocnice	2021-01-01T00:00:00Z	
4017	http://www.wikidata.org/entity/Q12058918	en	Thomayer Hospital	cs	Thomayerova nemocnice	2012-01-01T00:00:00Z	2020-12-31T00:00:00Z
4018	http://www.wikidata.org/entity/Q12060242	en	Těšínská tiskárna	cs	Prochaskova tiskárna	1806-01-01T00:00:00Z	
4019	http://www.wikidata.org/entity/Q13031358	en	MaAZ	be	Магілёўскі завод пад'ёмна-транспартнага абсталявання імя С. М. Кірава	1960-01-01T00:00:00Z	1966-03-28T00:00:00Z
4020	http://www.wikidata.org/entity/Q13031358	en	MaAZ	be	Авіяцыйны завод № 459	1940-01-01T00:00:00Z	1944-11-01T00:00:00Z
4021	http://www.wikidata.org/entity/Q13031358	en	MaAZ	be	Магілёўскі лакамабільны завод	1946-02-01T00:00:00Z	1956-05-01T00:00:00Z
4022	http://www.wikidata.org/entity/Q13031358	en	MaAZ	be	Дзяржаўны аўтарамонтны завод №7	1935-07-09T00:00:00Z	1940-01-01T00:00:00Z
4023	http://www.wikidata.org/entity/Q13031358	en	MaAZ	be	Авіяцыйны завод № 795	1944-11-01T00:00:00Z	1946-02-01T00:00:00Z
4024	http://www.wikidata.org/entity/Q13031358	en	MaAZ	be	Магілёўскі завод пад'ёмна-транспартнага абсталявання	1956-05-01T00:00:00Z	1960-01-01T00:00:00Z
4025	http://www.wikidata.org/entity/Q12342886	en	Agat Ejendomme	da	Agat Ejendomme A/S	2019-04-30T00:00:00Z	
4026	http://www.wikidata.org/entity/Q12886330	en	Czech News Center	cs	CZECH NEWS CENTER a.s.	2014-08-18T00:00:00Z	
4027	http://www.wikidata.org/entity/Q12600113	en	SGC Solutions	ko	삼광유리 주식회사	2010-03-10T00:00:00Z	2013-03-08T00:00:00Z
4028	http://www.wikidata.org/entity/Q12600113	en	SGC Solutions	en	SGC Solutions Co., Ltd.	2020-11-01T00:00:00Z	
4029	http://www.wikidata.org/entity/Q12600113	en	SGC Solutions	ko	SGC솔루션㈜	2020-11-01T00:00:00Z	
4030	http://www.wikidata.org/entity/Q12600113	en	SGC Solutions	ko	삼광유리공업(주)	1971-05-31T00:00:00Z	2010-03-10T00:00:00Z
4031	http://www.wikidata.org/entity/Q12600113	en	SGC Solutions	ko	삼광글라스(주)	2013-03-08T00:00:00Z	2020-11-01T00:00:00Z
4032	http://www.wikidata.org/entity/Q12886330	en	Czech News Center	cs	CZECH NEWS CENTER HOLDING a.s.	2014-05-20T00:00:00Z	2014-08-18T00:00:00Z
4033	http://www.wikidata.org/entity/Q12886330	en	Czech News Center	cs	CZECH NEWS CENTER a.s.	2014-02-28T00:00:00Z	2014-05-20T00:00:00Z
4034	http://www.wikidata.org/entity/Q12886330	en	Czech News Center	cs	RONGOSOR a.s.	2013-11-21T00:00:00Z	2014-02-28T00:00:00Z
4035	http://www.wikidata.org/entity/Q16566756	en	Italiaonline	it	Italiaonline S.r.l.	2013-01-01T00:00:00Z	2014-01-01T00:00:00Z
4036	http://www.wikidata.org/entity/Q16566756	en	Italiaonline	it	Italiaonline S.p.A.	2014-01-01T00:00:00Z	
4037	http://www.wikidata.org/entity/Q16691662	en	ALBIXON	cs	Albion Group	1999-01-01T00:00:00Z	2011-01-01T00:00:00Z
4038	http://www.wikidata.org/entity/Q16691662	en	ALBIXON	cs	ALBIXON a.s.	2011-01-01T00:00:00Z	
4039	http://www.wikidata.org/entity/Q16530902	en	Banca del Mezzogiorno - MedioCredito Centrale	it	UniCredit MedioCredito Centrale S.p.A.	2008-01-01T00:00:00Z	2011-01-01T00:00:00Z
4040	http://www.wikidata.org/entity/Q16530902	en	Banca del Mezzogiorno - MedioCredito Centrale	it	Banca del Mezzogiorno - MedioCredito Centrale S.p.A.	2011-01-01T00:00:00Z	
4041	http://www.wikidata.org/entity/Q16635462	en	Volzhsky synthetic fiber plant	ru	Газпром химволокно	2012-01-01T00:00:00Z	2018-01-01T00:00:00Z
4042	http://www.wikidata.org/entity/Q16635462	en	Volzhsky synthetic fiber plant	ru	Волжский завод синтетического волокна Министерства химической промышленности СССР и Главного управления промышленности химволокон СССР	1965-10-12T00:00:00Z	1970-11-04T00:00:00Z
4043	http://www.wikidata.org/entity/Q16635462	en	Volzhsky synthetic fiber plant	ru	Сибур-Волжский	2000-01-01T00:00:00Z	2012-01-01T00:00:00Z
4044	http://www.wikidata.org/entity/Q16635462	en	Volzhsky synthetic fiber plant	ru	Волжский завод синтетического волокна Министерства химической промышленности СССР и Всесоюзного государственного хозрасчётного объединения промышленности химволокон В/О «Союзхимволокно»	1970-11-04T00:00:00Z	http://www.wikidata.org/.well-known/genid/9a3e3f962c2300da02018fcc3279ad61
4045	http://www.wikidata.org/entity/Q16635462	en	Volzhsky synthetic fiber plant	ru	Завод синтетического волокна Волжского химического комбината Министерства нефтеперерабатывающей и нефтехимической промышленности СССР	1961-01-01T00:00:00Z	1965-10-12T00:00:00Z
4046	http://www.wikidata.org/entity/Q17031826	en	Vodafone Netherlands	nl	Vodafone Libertel N.V.	2000-01-01T00:00:00Z	2002-01-01T00:00:00Z
4047	http://www.wikidata.org/entity/Q17031826	en	Vodafone Netherlands	nl	Vodafone Libertel B.V.	2002-01-01T00:00:00Z	
4048	http://www.wikidata.org/entity/Q16141064	en	Circle K Sunkus	ja	サークルケイ・ジャパン株式会社	2001-07-02T00:00:00Z	2004-08-31T00:00:00Z
4049	http://www.wikidata.org/entity/Q16141064	en	Circle K Sunkus	ja	株式会社サークルKサンクス	2004-09-01T00:00:00Z	2016-08-31T00:00:00Z
4050	http://www.wikidata.org/entity/Q16141064	en	Circle K Sunkus	ja	株式会社ファミリーマート	2016-09-01T00:00:00Z	
4051	http://www.wikidata.org/entity/Q16599354	en	SGM Distribuzione	it	SGM Distribuzione S.r.l.	1980-01-01T00:00:00Z	
4052	http://www.wikidata.org/entity/Q16599354	en	SGM Distribuzione	it	C.I.D.E.L. S.n.c. di Silvestrini Maria Grazia & C.	1979-01-01T00:00:00Z	1980-01-01T00:00:00Z
4053	http://www.wikidata.org/entity/Q17031826	en	Vodafone Netherlands	nl	Libertel B.V.	1995-01-01T00:00:00Z	1999-01-01T00:00:00Z
4054	http://www.wikidata.org/entity/Q17031826	en	Vodafone Netherlands	nl	Libertel N.V.	1999-01-01T00:00:00Z	2000-01-01T00:00:00Z
4055	http://www.wikidata.org/entity/Q16530084	en	Autoguidovie	it	Autovie Alta Italia	1920-01-01T00:00:00Z	1922-01-01T00:00:00Z
4056	http://www.wikidata.org/entity/Q16530084	en	Autoguidovie	it	Auto Guidovie Italiane	1922-01-01T00:00:00Z	2007-01-01T00:00:00Z
4057	http://www.wikidata.org/entity/Q16530084	en	Autoguidovie	it	Autoguidovie	2007-01-01T00:00:00Z	
4058	http://www.wikidata.org/entity/Q16682273	en	Bromley Brothers Mechanical Works	ru	Московский станкостроительный завод «Красный пролетарий» имени А. И. Ефремова	1951-01-01T00:00:00Z	
4059	http://www.wikidata.org/entity/Q16682273	en	Bromley Brothers Mechanical Works	ru	Московский станкостроительный завод «Красный пролетарий»	1922-01-01T00:00:00Z	
4060	http://www.wikidata.org/entity/Q20120422	en	J&T Finance Group	cs	J&T FINANCE GROUP SE	2014-01-01T00:00:00Z	
4061	http://www.wikidata.org/entity/Q20402089	en	Jāņa sēta	lv	Jāņa sēta	2021-09-24T00:00:00Z	
4062	http://www.wikidata.org/entity/Q20402089	en	Jāņa sēta	lv	Karšu izdevniecība Jāņa sēta	1999-11-01T00:00:00Z	2021-09-24T00:00:00Z
4063	http://www.wikidata.org/entity/Q20755332	en	Trinity Bank	cs	MPU banka a.s.	2019-01-01T00:00:00Z	2019-02-19T00:00:00Z
4064	http://www.wikidata.org/entity/Q20755332	en	Trinity Bank	cs	TRINITY BANK a.s.	2019-02-19T00:00:00Z	
4065	http://www.wikidata.org/entity/Q21641808		Q21641808	ru	Морион	1993-01-01T00:00:00Z	
4066	http://www.wikidata.org/entity/Q21641808		Q21641808	ru	Пермский завод аппаратуры дальней связи	1957-01-01T00:00:00Z	1993-01-01T00:00:00Z
4067	http://www.wikidata.org/entity/Q20873634		Q20873634	be	Архітэктурна-планіровачная майстэрня Упраўлення па справах архітэктуры Мінгарвыканкама	1946-01-01T00:00:00Z	1953-02-05T00:00:00Z
4068	http://www.wikidata.org/entity/Q20873634		Q20873634	be	Мінгарпраект	1953-02-05T00:00:00Z	1959-04-30T00:00:00Z
4069	http://www.wikidata.org/entity/Q20755384	en	SCTbio	cs	SCTbio a.s.	2021-11-01T00:00:00Z	
4070	http://www.wikidata.org/entity/Q21660550	en	Radar (ex-Communist)	ru	Киевская экспериментальная мастерская	1930-01-01T00:00:00Z	1931-01-01T00:00:00Z
4071	http://www.wikidata.org/entity/Q21660550	en	Radar (ex-Communist)	ru	Коммунист	1966-01-01T00:00:00Z	1991-01-01T00:00:00Z
4072	http://www.wikidata.org/entity/Q21660550	en	Radar (ex-Communist)	uk	"АТ ""Київський завод ""Радар"""	1991-01-01T00:00:00Z	
4073	http://www.wikidata.org/entity/Q21660550	en	Radar (ex-Communist)	ru	Киевский экспериментальный завод № 8 им. Алксниса	1931-01-01T00:00:00Z	1940-01-01T00:00:00Z
4074	http://www.wikidata.org/entity/Q21660550	en	Radar (ex-Communist)	ru	Завод № 454	1940-01-01T00:00:00Z	1941-01-01T00:00:00Z
4075	http://www.wikidata.org/entity/Q20427790	en	Albatros Media	cs	Albatros Media a.s.	2009-05-26T00:00:00Z	
4076	http://www.wikidata.org/entity/Q20427790	en	Albatros Media	cs	Narcia Consulting a.s.	2008-04-14T00:00:00Z	2009-05-26T00:00:00Z
4077	http://www.wikidata.org/entity/Q20895775	en	Three Indonesia	id	PT Hutchison 3 Indonesia	2013-01-01T00:00:00Z	
4078	http://www.wikidata.org/entity/Q21034343	en	CTR Atmospherica Aviation	cs	CTR group a.s.	2006-05-31T00:00:00Z	2020-01-24T00:00:00Z
4079	http://www.wikidata.org/entity/Q21034343	en	CTR Atmospherica Aviation	cs	CTR Atmospherica Aviation a.s.	2020-01-24T00:00:00Z	
4080	http://www.wikidata.org/entity/Q20895775	en	Three Indonesia	id	PT Hutchison CP Telecommunications	2006-01-01T00:00:00Z	2013-01-01T00:00:00Z
4081	http://www.wikidata.org/entity/Q20895775	en	Three Indonesia	id	PT Cyber Access Communication	2000-01-01T00:00:00Z	2006-01-01T00:00:00Z
4082	http://www.wikidata.org/entity/Q20895775	en	Three Indonesia	id	PT Telindo Inti Nusa	2000-01-01T00:00:00Z	2000-01-01T00:00:00Z
4083	http://www.wikidata.org/entity/Q1618373	en	Coop Norge SA	nb	Norges Kooperative Landsforening	1906-01-01T00:00:00Z	1992-01-01T00:00:00Z
4084	http://www.wikidata.org/entity/Q3278155	en	Fennovoima	fi	Fennovoima Oy	2007-07-11T00:00:00Z	
4085	http://www.wikidata.org/entity/Q3278155	en	Fennovoima	sv	Fennovoima Ab	2007-09-04T00:00:00Z	
4086	http://www.wikidata.org/entity/Q3278155	en	Fennovoima	en	Fennovoima Ltd	2007-09-04T00:00:00Z	
4087	http://www.wikidata.org/entity/Q3766352	en	Giovanni Agnelli	it	Giovanni Agnelli e C. S.a.p.az.	1987-01-01T00:00:00Z	2016-01-01T00:00:00Z
4088	http://www.wikidata.org/entity/Q2120895	en	Pöyry	en	Pöyry PLC	2008-04-10T00:00:00Z	
4089	http://www.wikidata.org/entity/Q2377690	en	SOR Libchavy	cs	SOR Libchavy spol. s r.o.	1999-11-16T00:00:00Z	
4090	http://www.wikidata.org/entity/Q3187203	en	Joy Global	en	Komatsu Mining Corp.	2017-04-01T00:00:00Z	
4091	http://www.wikidata.org/entity/Q1718069	en	Tatra banka	en	Tatra bank	1990-11-01T00:00:00Z	2014-07-31T00:00:00Z
4092	http://www.wikidata.org/entity/Q1718069	en	Tatra banka	de	Tatra bank, Aktiengesellschaft	1990-11-01T00:00:00Z	2014-07-31T00:00:00Z
4093	http://www.wikidata.org/entity/Q2266189		Q2266189	es	Cerveza Gallo	1899-01-01T00:00:00Z	
4094	http://www.wikidata.org/entity/Q3777384	en	MFE - MediaForEurope	nl	MFE - MediaForEurope N.V.	2021-01-01T00:00:00Z	
4095	http://www.wikidata.org/entity/Q3777384	en	MFE - MediaForEurope	nl	Mediaset N.V.	2021-01-01T00:00:00Z	2021-01-01T00:00:00Z
4096	http://www.wikidata.org/entity/Q3777384	en	MFE - MediaForEurope	it	Mediaset S.p.A.	1993-01-01T00:00:00Z	2021-01-01T00:00:00Z
4097	http://www.wikidata.org/entity/Q5436818	en	Fasken	en	Fasken	2017-11-19T00:00:00Z	
4098	http://www.wikidata.org/entity/Q1640290	en	ENEOS	ja	ENEOSホールディングス株式会社	2020-06-01T00:00:00Z	
4099	http://www.wikidata.org/entity/Q1640290	en	ENEOS	ja	JXTGエネルギー株式会社	2017-04-01T00:00:00Z	2020-06-01T00:00:00Z
4100	http://www.wikidata.org/entity/Q1640290	en	ENEOS	en	ENEOS Holdings, Inc.	2020-06-01T00:00:00Z	
4101	http://www.wikidata.org/entity/Q1640290	en	ENEOS	en	JXTG Nippon Oil & Energy Corporation	2017-04-01T00:00:00Z	2020-06-01T00:00:00Z
4102	http://www.wikidata.org/entity/Q1722210	en	Kali Chemie	de	Kaliwerke Neu-Staßfurt – Friedrichshall AG	1921-01-01T00:00:00Z	
4103	http://www.wikidata.org/entity/Q1722210	en	Kali Chemie	de	Kali Chemie AG	1928-01-01T00:00:00Z	
4104	http://www.wikidata.org/entity/Q1722210	en	Kali Chemie	de	Kaliwerke Friedrichshall AG	1899-01-01T00:00:00Z	
4105	http://www.wikidata.org/entity/Q2367199	en	Altia	en	Altia Plc	2007-04-26T00:00:00Z	
4106	http://www.wikidata.org/entity/Q2367199	en	Altia	fi	Altia Group Oy	1999-01-04T00:00:00Z	2002-04-29T00:00:00Z
4107	http://www.wikidata.org/entity/Q2367199	en	Altia	sv	Altia Abp	2002-04-30T00:00:00Z	
4108	http://www.wikidata.org/entity/Q2367199	en	Altia	fi	Altia Oyj	2002-04-30T00:00:00Z	
4109	http://www.wikidata.org/entity/Q3244314	en	Arrium	en	Arrium Limited	2012-07-02T00:00:00Z	
4110	http://www.wikidata.org/entity/Q3244314	en	Arrium	en	OneSteel Limited	2000-01-01T00:00:00Z	2012-07-01T00:00:00Z
4111	http://www.wikidata.org/entity/Q3787735	en	3 Italy	it	H3G S.p.A.	2000-01-01T00:00:00Z	
4112	http://www.wikidata.org/entity/Q3787735	en	3 Italy	it	Andala 3G S.p.A.	1999-01-01T00:00:00Z	2000-01-01T00:00:00Z
4113	http://www.wikidata.org/entity/Q1684478	en	Mamoura Diversified Global Holding	en	Mamoura Diversified Global Holding PJSC	2019-05-26T00:00:00Z	
4114	http://www.wikidata.org/entity/Q1684478	en	Mamoura Diversified Global Holding	ar	شركة المعمورة دايفيرسيفايد جلوبال هولدنغ – ش م ع	2019-05-26T00:00:00Z	
4115	http://www.wikidata.org/entity/Q3088115	en	Genelec	fi	Genelec Oy	2001-11-13T00:00:00Z	
4116	http://www.wikidata.org/entity/Q3088115	en	Genelec	fi	Genelec OY	1985-01-17T00:00:00Z	2001-11-12T00:00:00Z
4117	http://www.wikidata.org/entity/Q3296046	en	Marvel Productions	en	New World Animation Ltd.	1993-01-01T00:00:00Z	1996-01-01T00:00:00Z
4118	http://www.wikidata.org/entity/Q5493621	en	Kinosto	fi	Kinosto Oy	2005-03-17T00:00:00Z	
4119	http://www.wikidata.org/entity/Q5493621	en	Kinosto	en	Kinosto Ltd	2005-03-17T00:00:00Z	
4120	http://www.wikidata.org/entity/Q1716136	en	Škoda Transtech	fi	Transtech Oy	2007-04-11T00:00:00Z	
4121	http://www.wikidata.org/entity/Q1716136	en	Škoda Transtech	fi	Talgo Oy	2002-01-11T00:00:00Z	2007-04-10T00:00:00Z
4122	http://www.wikidata.org/entity/Q1716136	en	Škoda Transtech	en	Transtech Ltd	2007-04-11T00:00:00Z	
4123	http://www.wikidata.org/entity/Q1716136	en	Škoda Transtech	fi	Talgo-Transtech Oy	1999-01-01T00:00:00Z	2002-01-01T00:00:00Z
4124	http://www.wikidata.org/entity/Q4357584	en	Port of Helsinki	sv	Helsingfors Hamn Ab	2014-09-05T00:00:00Z	
4125	http://www.wikidata.org/entity/Q4357584	en	Port of Helsinki	en	Port of Helsinki Ltd	2014-09-05T00:00:00Z	
4126	http://www.wikidata.org/entity/Q4357584	en	Port of Helsinki	fi	Helsingin Satama Oy	2014-09-05T00:00:00Z	
4127	http://www.wikidata.org/entity/Q1608689	en	NOVA Greece	en	NOVA Telecommunications S.A.	2021-01-01T00:00:00Z	2023-01-01T00:00:00Z
4128	http://www.wikidata.org/entity/Q1608689	en	NOVA Greece	el	NOVA Telecommunications Α.Ε.	2021-01-01T00:00:00Z	2023-01-01T00:00:00Z
4129	http://www.wikidata.org/entity/Q1608689	en	NOVA Greece	en	Forthnet S.A.	1995-01-01T00:00:00Z	2021-01-01T00:00:00Z
4130	http://www.wikidata.org/entity/Q1608689	en	NOVA Greece	el	Forthnet A.E.	1995-01-01T00:00:00Z	2021-01-01T00:00:00Z
4131	http://www.wikidata.org/entity/Q1608689	en	NOVA Greece	en	NOVA Telecommunications & Media S.A.	2023-01-01T00:00:00Z	
4132	http://www.wikidata.org/entity/Q1608689	en	NOVA Greece	el	NOVA Telecommunications & Media A.E.	2023-01-01T00:00:00Z	
4133	http://www.wikidata.org/entity/Q3072675	en	Fintecna	it	Fintecna – Finanziaria per i Settori Industriale e dei Servizi S.p.A.	1998-01-01T00:00:00Z	2011-01-01T00:00:00Z
4134	http://www.wikidata.org/entity/Q3072675	en	Fintecna	it	Fintecna – Società per l'Impiantistica Industriale e l'Assetto del Territorio S.p.A.	1993-01-01T00:00:00Z	1998-01-01T00:00:00Z
4135	http://www.wikidata.org/entity/Q3766352	en	Giovanni Agnelli	nl	Giovanni Agnelli B.V.	2016-01-01T00:00:00Z	
4136	http://www.wikidata.org/entity/Q3087276		Q3087276	fr	Free Infrastructure S.A.S.	2007-01-01T00:00:00Z	
4137	http://www.wikidata.org/entity/Q3087276		Q3087276	fr	PN S.A.S.	2006-01-01T00:00:00Z	2007-01-01T00:00:00Z
4138	http://www.wikidata.org/entity/Q3115245		Q3115245	de	Illkircher Mühlenwerke Aktiengesellschaft	1898-11-16T00:00:00Z	1919-01-01T00:00:00Z
4139	http://www.wikidata.org/entity/Q3115245		Q3115245	fr	Grands moulins d'Illkirch S.A.	1919-01-01T00:00:00Z	1921-01-01T00:00:00Z
4140	http://www.wikidata.org/entity/Q3115245		Q3115245	fr	Grands moulins de Strasbourg S.A.	1921-01-01T00:00:00Z	
4141	http://www.wikidata.org/entity/Q3788748	en	IP Gruppo API	it	Italiana Petroli S.p.A.	1974-01-01T00:00:00Z	2007-01-01T00:00:00Z
4142	http://www.wikidata.org/entity/Q1618373	en	Coop Norge SA	nb	Coop Norge SA	2007-01-01T00:00:00Z	2009-01-01T00:00:00Z
4143	http://www.wikidata.org/entity/Q18199526	en	Topsil	da	Cemat A/S	2016-06-16T00:00:00Z	
4144	http://www.wikidata.org/entity/Q18199526	en	Topsil	da	Topsil Semiconductor Materials A/S	1981-08-29T00:00:00Z	2016-06-16T00:00:00Z
4145	http://www.wikidata.org/entity/Q18762474	en	Karprint	fi	Karprint Oy	2006-03-01T00:00:00Z	
4146	http://www.wikidata.org/entity/Q18762474	en	Karprint	fi	Karprint Eero Ahola Ky	1993-09-29T00:00:00Z	2004-02-04T00:00:00Z
4147	http://www.wikidata.org/entity/Q18762474	en	Karprint	fi	Karprint Ky	2004-02-04T00:00:00Z	2006-03-01T00:00:00Z
4148	http://www.wikidata.org/entity/Q18762474	en	Karprint	fi	Karprint Eero Ahola Kommandiittiyhtiö	1978-02-10T00:00:00Z	1993-09-29T00:00:00Z
4149	http://www.wikidata.org/entity/Q18762474	en	Karprint	fi	Karkkilan Kirjapaino Karprint Eero Ahola Kommandiittiyhtiö	1976-10-08T00:00:00Z	1978-02-10T00:00:00Z
4150	http://www.wikidata.org/entity/Q18762474	en	Karprint	fi	Karkkilan Kirjapaino Eero Ahola Kommandiittiyhtiö	1969-01-31T00:00:00Z	1976-10-08T00:00:00Z
4151	http://www.wikidata.org/entity/Q19379254	en	Lesja Bilruter	no	Lesja Innkjøpslag SA	2008-04-08T00:00:00Z	
4152	http://www.wikidata.org/entity/Q18227970	en	Modellbahnwelt Odenwald	de	Fürther Miniaturwelten	2013-01-01T00:00:00Z	
4153	http://www.wikidata.org/entity/Q18660787	en	Matti-Trikoo	fi	Matti Sutisen Kutomo Oy	1922-01-01T00:00:00Z	1949-01-01T00:00:00Z
4154	http://www.wikidata.org/entity/Q18660787	en	Matti-Trikoo	fi	Matti-Trikoo Oy	1949-01-01T00:00:00Z	
4155	http://www.wikidata.org/entity/Q18661113	en	Oulun Kärpät	fi	Oulun Jäähallin Myynti Oy	1995-01-11T00:00:00Z	2000-06-27T00:00:00Z
4156	http://www.wikidata.org/entity/Q18661113	en	Oulun Kärpät	fi	Oulun Kärpät Oy	2000-06-28T00:00:00Z	
4157	http://www.wikidata.org/entity/Q18400081		Q18400081	ru	Себряковский цементный завод имени П. А. Юдина	1957-01-01T00:00:00Z	
4158	http://www.wikidata.org/entity/Q18688864	en	Kinotar Oy	fi	Kinotar Oy	1994-05-04T00:00:00Z	
4159	http://www.wikidata.org/entity/Q18688858	en	Kielikone	sv	Kielikone Ab	1995-08-16T00:00:00Z	
4160	http://www.wikidata.org/entity/Q18688858	en	Kielikone	en	Kielikone Ltd	1995-08-16T00:00:00Z	
4161	http://www.wikidata.org/entity/Q18688858	en	Kielikone	fi	Kielikone Oy	1988-01-20T00:00:00Z	
4162	http://www.wikidata.org/entity/Q19383161	en	Nordea Liv	nb	Livsforsikringsselskapet Nordea Liv Norge AS	2002-01-01T00:00:00Z	
4163	http://www.wikidata.org/entity/Q19608057	en	Brazilian Warrant Agency and Finance Co	en	Brazilian Warrant Agency and Finance Company, Limited	1926-01-01T00:00:00Z	
4164	http://www.wikidata.org/entity/Q18718613	en	Arriva Střední Čechy	cs	ARRIVA STŘEDNÍ ČECHY s.r.o.	2015-01-01T00:00:00Z	
4165	http://www.wikidata.org/entity/Q19604636	en	Y Soft Corporation	cs	Y Soft Corporation, a.s.	2010-07-01T00:00:00Z	
4166	http://www.wikidata.org/entity/Q18042581	en	Newton University	cs	Vysoká škola NEWTON, a.s.	2021-05-27T00:00:00Z	
4167	http://www.wikidata.org/entity/Q18291833	en	Transdev Northern Europe	sv	Veolia Transport Northern Europe AB	2006-02-17T00:00:00Z	http://www.wikidata.org/.well-known/genid/54ddca3479d0807c5daaa49b1933a59a
4168	http://www.wikidata.org/entity/Q18291833	en	Transdev Northern Europe	sv	AB Linjebuss	http://www.wikidata.org/.well-known/genid/3ac2ce3050db73879d12e4a53906c591	1999-06-01T00:00:00Z
4169	http://www.wikidata.org/entity/Q18291833	en	Transdev Northern Europe	sv	Transdev Northern Europe AB	http://www.wikidata.org/.well-known/genid/3ea8d8fe26d544a7a38e50efd9680c1d	
4170	http://www.wikidata.org/entity/Q18291833	en	Transdev Northern Europe	sv	CGEA Transport AB	1999-06-01T00:00:00Z	2000-01-01T00:00:00Z
4171	http://www.wikidata.org/entity/Q18291833	en	Transdev Northern Europe	sv	Connex Transport AB	2000-01-01T00:00:00Z	2005-06-30T00:00:00Z
4172	http://www.wikidata.org/entity/Q18291833	en	Transdev Northern Europe	sv	Connex Northern Europe AB	2005-07-01T00:00:00Z	2006-02-16T00:00:00Z
4173	http://www.wikidata.org/entity/Q18718613	en	Arriva Střední Čechy	cs	TRANSCENTRUM bus s.r.o.	1997-01-01T00:00:00Z	2015-01-01T00:00:00Z
4174	http://www.wikidata.org/entity/Q19383161	en	Nordea Liv	no	Nordea Liv Forsikring AS	2024-02-01T00:00:00Z	
4175	http://www.wikidata.org/entity/Q18688904	en	Lapuan Kankurit	fi	Kommandiittiyhtiö Lapuan Kankurit, Juha Hjelt	1973-02-16T00:00:00Z	1995-12-13T00:00:00Z
4176	http://www.wikidata.org/entity/Q18688904	en	Lapuan Kankurit	fi	Kommandiittiyhtiö Lapuan Kankurit, Hjelt	1995-12-13T00:00:00Z	2000-03-30T00:00:00Z
4177	http://www.wikidata.org/entity/Q18688904	en	Lapuan Kankurit	fi	Lapuan Kankurit Oy	2000-03-31T00:00:00Z	
4178	http://www.wikidata.org/entity/Q13512460	en	Socialbakers	cs	Socialbakers a.s.	2012-01-01T00:00:00Z	2021-07-01T00:00:00Z
4179	http://www.wikidata.org/entity/Q13512460	en	Socialbakers	cs	Emplifi Czech Republic a.s.	2021-07-01T00:00:00Z	
4180	http://www.wikidata.org/entity/Q13512460	en	Socialbakers	cs	Socialbakers s.r.o.	2011-07-18T00:00:00Z	2012-01-01T00:00:00Z
4181	http://www.wikidata.org/entity/Q15124111	en	MSB Legal	cs	MSB Legal, v.o.s.	2012-01-01T00:00:00Z	
4182	http://www.wikidata.org/entity/Q13412735	en	Warner Bros. Discovery Nordic	da	Discovery Communications Nordic ApS	1999-12-17T00:00:00Z	2003-07-29T00:00:00Z
4183	http://www.wikidata.org/entity/Q13412735	en	Warner Bros. Discovery Nordic	da	Discovery Communications Nordic ApS	2013-02-04T00:00:00Z	
4184	http://www.wikidata.org/entity/Q13412735	en	Warner Bros. Discovery Nordic	da	Discovery Communications Nordic A/S	2003-07-30T00:00:00Z	2013-02-03T00:00:00Z
4185	http://www.wikidata.org/entity/Q14890229	en	kiwi.com	cs	SkyPicker.com s.r.o.	2012-01-01T00:00:00Z	2016-01-01T00:00:00Z
4186	http://www.wikidata.org/entity/Q14890229	en	kiwi.com	cs	Kiwi.com s.r.o.	2016-01-01T00:00:00Z	
4187	http://www.wikidata.org/entity/Q13569862	en	Imatran Voima	fi	Fortum Power and Heat Oy	1999-03-01T00:00:00Z	
4188	http://www.wikidata.org/entity/Q13569862	en	Imatran Voima	fi	Imatran Voima Oy	1979-01-19T00:00:00Z	1999-02-28T00:00:00Z
4189	http://www.wikidata.org/entity/Q14339924	en	Arriva Transport Česká republika	cs	ARRIVA TRANSPORT ČESKÁ REPUBLIKA a.s.	2013-01-01T00:00:00Z	
4190	http://www.wikidata.org/entity/Q13403399	en	Kirin Holdings	ja	キリンホールディングス株式会社	2007-07-01T00:00:00Z	
